protein_id,cluster_id,permanence,fd,membership,intra,extra,emax
4932.YFR012W,12,7.642857142857143,0.0,3.8214285714285716,8,1,4
4932.YGR026W,12,0.0,0.0,0.0,0,3,-1
4932.YJL118W,12,0.0,0.0,0.0,0,3,-1
4932.YGR273C,12,0.0,0.0,0.0,0,6,-1
4932.YCR090C,12,0.0,0.0,0.0,0,7,-1
4932.YNL249C,12,0.0,0.0,0.0,0,7,-1
4932.YGR162W,12,0.0,0.0,0.0,1,157,-1
4932.YDR522C,12,0.0,0.0,0.0,1,3,-1
4932.YER049W,12,0.0,0.0,0.0,3,10,-1
4932.YGL051W,12,0.0,0.0,0.0,1,3,-1
4932.YAL017W,12,0.0,0.0,0.0,0,7,-1
4932.YLR124W,12,0.0,0.0,0.0,0,5,-1
4932.YOR247W,12,0.0,0.0,0.0,0,8,-1
4932.YDR509W,12,0.0,0.0,0.0,0,4,-1
4932.YCL057W,12,0.0,0.0,0.0,2,2,-1
4932.YOR246C,12,0.0,0.0,0.0,0,9,-1
4932.YGR269W,12,0.0,0.0,0.0,0,7,-1
4932.YNR021W,12,0.0,0.0,0.0,0,7,-1
4932.YPR083W,12,0.0,0.0,0.0,0,5,-1
4932.YER140W,12,-0.33333333333333337,0.0,-0.16666666666666669,3,2,-1
4932.YJL146W,12,0.0,0.0,0.0,1,2,-1
4932.YMR130W,12,0.0,0.0,0.0,1,2,-1
4932.YNR028W,12,0.0,0.0,0.0,0,6,-1
4932.YGR210C,12,0.0,0.0,0.0,0,3,-1
4932.YCL007C,12,0.0,0.0,0.0,1,3,-1
4932.YFL010C,12,0.0,0.0,0.0,0,4,-1
4932.YBR067C,12,0.0,0.0,0.0,0,3,-1
4932.YCR069W,12,0.0,0.0,0.0,0,5,-1
4932.YLR419W,12,0.0,0.0,0.0,0,17,-1
4932.YML089C,12,0.0,0.0,0.0,0,3,-1
4932.YDR274C,12,0.0,0.0,0.0,0,3,-1
4932.YER177W,12,0.0,0.0,0.0,2,56,-1
4932.YDL046W,12,0.0,0.0,0.0,0,4,-1
4932.YHR103W,12,5.0,0.0,2.5,5,1,10
4932.YLR064W,12,-0.6666666666666667,0.0,-0.33333333333333337,1,3,-1
4932.YFR009W,12,0.0,0.0,0.0,3,5,-1
4932.YFR057W,12,0.0,0.0,0.0,0,5,-1
4932.YNL255C,12,0.0,0.0,0.0,0,32,-1
4932.YJR153W,12,1.0,0.0,0.5,3,3,10
4932.YIR016W,12,0.0,0.0,0.0,0,4,-1
4932.YOR032C,12,0.0,0.0,0.0,1,14,-1
4932.YML096W,12,0.0,0.0,0.0,0,3,-1
4932.YDR133C,12,0.0,0.0,0.0,0,4,-1
4932.YHR159W,12,0.0,0.0,0.0,0,3,-1
4932.YOL160W,12,0.0,0.0,0.0,0,3,-1
4932.YOL020W,12,0.0,0.0,0.0,2,6,-1
4932.YNR066C,12,0.0,0.0,0.0,0,3,-1
4932.YPR063C,12,0.0,0.0,0.0,2,3,-1
4932.YPR011C,12,0.0,0.0,0.0,1,6,-1
4932.YLR001C,12,0.0,0.0,0.0,0,3,-1
4932.YOR285W,12,0.0,0.0,0.0,1,9,-1
4932.YER125W,12,0.0,0.0,0.0,5,100,-1
4932.YGR146C-A,12,1.0,0.0,0.5,8,0,-1
4932.YGL144C,12,0.0,0.0,0.0,0,13,-1
4932.YIL173W,12,0.0,0.0,0.0,0,3,-1
4932.YGL084C,12,0.0,0.0,0.0,0,5,-1
4932.YFR007W,12,0.0,0.0,0.0,1,6,-1
4932.YJL042W,12,0.0,0.0,0.0,0,3,-1
4932.YLR361C,12,0.0,0.0,0.0,0,4,-1
4932.YPL148C,12,0.0,0.0,0.0,0,3,-1
4932.YPL056C,12,0.0,0.0,0.0,0,5,-1
4932.YOR042W,12,0.0,0.0,0.0,2,18,-1
4932.YOR050C,12,0.0,0.0,0.0,0,3,-1
4932.YMR132C,12,0.0,0.0,0.0,0,3,-1
4932.YGR016W,12,0.0,0.0,0.0,0,3,-1
4932.YOR052C,12,0.0,0.0,0.0,0,3,-1
4932.YLR104W,12,0.0,0.0,0.0,2,3,-1
4932.YEL035C,12,0.0,0.0,0.0,0,6,-1
4932.YLR283W,12,0.0,0.0,0.0,0,6,-1
4932.YLR121C,12,0.0,0.0,0.0,0,3,-1
4932.YNL234W,12,0.0,0.0,0.0,0,7,-1
4932.YML066C,12,0.0,0.0,0.0,1,4,-1
4932.YMR070W,12,0.0,0.0,0.0,1,19,-1
4932.YMR023C,12,0.0,0.0,0.0,1,11,-1
4932.YJR126C,12,0.0,0.0,0.0,0,5,-1
4932.YHR039C,12,0.0,0.0,0.0,0,7,-1
4932.YAL034C,12,0.0,0.0,0.0,0,3,-1
4932.YGL177W,12,0.0,0.0,0.0,0,5,-1
4932.YBL042C,12,0.0,0.0,0.0,0,4,-1
4932.YJR142W,12,0.0,0.0,0.0,0,4,-1
4932.YGL008C,12,0.0,0.0,0.0,4,44,-1
4932.YBR276C,12,0.0,0.0,0.0,0,5,-1
4932.YPL257W-A,12,0.0,0.0,0.0,0,3,-1
4932.YGR147C,12,6.761904761904762,0.0,3.380952380952381,8,0,0
4932.YML068W,12,0.0,0.0,0.0,0,7,-1
4932.YER011W,12,0.0,0.0,0.0,0,6,-1
4932.YOR154W,12,0.6,0.0,0.3,5,5,2
4932.YOL092W,12,0.0,0.0,0.0,0,4,-1
4932.YBR066C,12,0.0,0.0,0.0,0,6,-1
4932.YBR287W,12,0.0,0.0,0.0,1,5,-1
4932.YLL015W,12,0.0,0.0,0.0,0,4,-1
4932.YDR505C,12,0.0,0.0,0.0,1,3,-1
4932.YNL045W,12,0.0,0.0,0.0,0,7,-1
4932.YGL036W,12,0.0,0.0,0.0,1,2,-1
4932.YLL013C,12,0.0,0.0,0.0,7,243,-1
4932.YNL080C,12,0.0,0.0,0.0,0,4,-1
4932.YLR083C,12,0.0,0.0,0.0,0,4,-1
4932.YOR104W,12,0.0,0.0,0.0,0,11,-1
4932.YGL230C,12,0.0,0.0,0.0,0,5,-1
4932.YOL139C,12,0.0,0.0,0.0,3,150,-1
4932.YOL045W,12,0.0,0.0,0.0,0,4,-1
4932.YLR184W,12,0.0,0.0,0.0,0,3,-1
4932.YOR044W,12,0.0,0.0,0.0,0,6,-1
4932.YDR370C,12,0.0,0.0,0.0,0,6,-1
4932.YJR100C,12,0.0,0.0,0.0,0,3,-1
4932.YOR355W,12,0.0,0.0,0.0,1,9,-1
4932.YLR242C,12,0.0,0.0,0.0,0,11,-1
4932.YDR304C,12,0.0,0.0,0.0,0,11,-1
4932.YGL195W,12,0.0,0.0,0.0,3,33,-1
4932.YMR180C,12,0.0,0.0,0.0,0,4,-1
4932.YKR064W,12,0.0,0.0,0.0,0,3,-1
4932.YCR047W-A,12,0.0,0.0,0.0,0,5,-1
4932.YML119W,12,0.0,0.0,0.0,0,7,-1
4932.YBR233W,12,0.0,0.0,0.0,1,4,-1
4932.YMR211W,12,0.0,0.0,0.0,0,3,-1
4932.YDL227C,12,0.0,0.0,0.0,0,3,-1
4932.YIR014W,12,0.0,0.0,0.0,0,4,-1
4932.YJL133C-A,12,0.0,0.0,0.0,0,3,-1
4932.YBR209W,12,0.0,0.0,0.0,0,4,-1
4932.YGR197C,12,0.0,0.0,0.0,0,5,-1
4932.YNL058C,12,0.0,0.0,0.0,1,4,-1
4932.YOR286W,12,0.0,0.0,0.0,1,10,-1
4932.YGR035C,12,0.0,0.0,0.0,0,6,-1
4932.YNL239W,12,0.0,0.0,0.0,1,5,-1
4932.YJL206C,12,0.0,0.0,0.0,0,3,-1
4932.YNL111C,12,0.0,0.0,0.0,1,18,-1
4932.YML094W,12,0.0,0.0,0.0,0,57,-1
4932.YBR290W,12,0.0,0.0,0.0,2,14,-1
4932.YOR242C,12,0.0,0.0,0.0,0,6,-1
4932.YMR136W,12,0.0,0.0,0.0,0,3,-1
4932.YFL034W,12,0.0,0.0,0.0,1,2,-1
4932.YER046W-A,12,0.0,0.0,0.0,0,3,-1
4932.YLR280C,12,0.0,0.0,0.0,0,3,-1
4932.YBR025C,12,0.0,0.0,0.0,0,17,-1
4932.YBL048W,12,0.0,0.0,0.0,0,4,-1
4932.YMR140W,12,0.0,0.0,0.0,2,11,-1
4932.YOR051C,12,0.0,0.0,0.0,1,2,-1
4932.YOR227W,12,0.0,0.0,0.0,0,5,-1
4932.YHR050W,12,0.0,0.0,0.0,1,10,-1
4932.YHL026C,16,0.0,0.0,0.0,0,3,-1
4932.YBR165W,16,0.0,0.0,0.0,0,3,-1
4932.YIL152W,16,0.0,0.0,0.0,2,6,-1
4932.YLR195C,16,0.0,0.0,0.0,1,12,-1
4932.YKL044W,16,0.0,0.0,0.0,1,3,-1
4932.YGR037C,16,0.0,0.0,0.0,2,15,-1
4932.YNL199C,16,0.0,0.0,0.0,0,3,-1
4932.YPL052W,16,0.0,0.0,0.0,1,4,-1
4932.YJR011C,16,0.0,0.0,0.0,0,3,-1
4932.YJL059W,16,0.0,0.0,0.0,2,12,-1
4932.YKL050C,16,0.0,0.0,0.0,0,5,-1
4932.YER115C,16,0.0,0.0,0.0,0,3,-1
4932.YDR033W,16,0.0,0.0,0.0,1,3,-1
4932.YGR049W,16,0.0,0.0,0.0,1,2,-1
4932.YOR077W,16,0.0,0.0,0.0,0,3,-1
4932.YDR246W-A,16,0.0,0.0,0.0,0,7,-1
4932.YLR297W,16,0.0,0.0,0.0,0,5,-1
4932.YEL009C,16,0.0,0.0,0.0,4,113,-1
4932.YDR061W,16,0.0,0.0,0.0,1,32,-1
4932.YOR314W,16,0.0,0.0,0.0,0,3,-1
4932.YNL181W,16,0.0,0.0,0.0,0,11,-1
4932.YCR061W,16,0.0,0.0,0.0,2,1,-1
4932.YIL154C,16,0.0,0.0,0.0,1,6,-1
4932.YPL189W,16,0.0,0.0,0.0,1,2,-1
4932.YDR336W,16,0.0,0.0,0.0,1,2,-1
4932.YJR112W-A,16,0.0,0.0,0.0,1,3,-1
4932.YNL311C,16,0.0,0.0,0.0,0,4,-1
4932.YGR026W,16,0.0,0.0,0.0,0,3,-1
4932.YJL118W,16,0.0,0.0,0.0,0,3,-1
4932.YDR094W,16,1.0,0.0,0.5,1,0,-1
4932.YGR273C,16,0.0,0.0,0.0,0,6,-1
4932.YCR090C,16,0.0,0.0,0.0,0,7,-1
4932.YNL249C,16,0.0,0.0,0.0,0,7,-1
4932.YGR162W,16,0.0,0.0,0.0,1,157,-1
4932.YDR522C,16,0.0,0.0,0.0,1,3,-1
4932.YER049W,16,0.0,0.0,0.0,3,10,-1
4932.YGL051W,16,0.0,0.0,0.0,1,3,-1
4932.YAL017W,16,0.0,0.0,0.0,0,7,-1
4932.YLR124W,16,0.0,0.0,0.0,0,5,-1
4932.YOR247W,16,0.0,0.0,0.0,0,8,-1
4932.YDR509W,16,0.0,0.0,0.0,0,4,-1
4932.YCL057W,16,0.0,0.0,0.0,2,2,-1
4932.YOR246C,16,0.0,0.0,0.0,0,9,-1
4932.YGR269W,16,0.0,0.0,0.0,0,7,-1
4932.YNR021W,16,0.0,0.0,0.0,0,7,-1
4932.YPR083W,16,0.0,0.0,0.0,0,5,-1
4932.YJL146W,16,0.0,0.0,0.0,1,2,-1
4932.YMR130W,16,0.0,0.0,0.0,1,2,-1
4932.YDR095C,16,1.0,0.0,0.5,1,0,-1
4932.YER140W,16,0.0,0.0,0.0,2,3,-1
4932.YNR028W,16,0.0,0.0,0.0,0,6,-1
4932.YGR210C,16,0.0,0.0,0.0,0,3,-1
4932.YCL007C,16,0.0,0.0,0.0,1,3,-1
4932.YFL010C,16,0.0,0.0,0.0,0,4,-1
4932.YBR067C,16,0.0,0.0,0.0,0,3,-1
4932.YCR069W,16,0.0,0.0,0.0,0,5,-1
4932.YLR419W,16,0.0,0.0,0.0,0,17,-1
4932.YML089C,16,0.0,0.0,0.0,0,3,-1
4932.YDR274C,16,0.0,0.0,0.0,0,3,-1
4932.YER177W,16,0.0,0.0,0.0,2,56,-1
4932.YDL046W,16,0.0,0.0,0.0,0,4,-1
4932.YFR009W,16,0.0,0.0,0.0,3,5,-1
4932.YLR064W,16,0.0,0.0,0.0,1,3,-1
4932.YFR057W,16,0.0,0.0,0.0,0,5,-1
4932.YNL255C,16,0.0,0.0,0.0,0,32,-1
4932.YIR016W,16,0.0,0.0,0.0,0,4,-1
4932.YOR032C,16,0.0,0.0,0.0,1,14,-1
4932.YML096W,16,0.0,0.0,0.0,0,3,-1
4932.YDR133C,16,0.0,0.0,0.0,0,4,-1
4932.YHR159W,16,0.0,0.0,0.0,0,3,-1
4932.YOL160W,16,0.0,0.0,0.0,0,3,-1
4932.YOL020W,16,0.0,0.0,0.0,2,6,-1
4932.YNR066C,16,0.0,0.0,0.0,0,3,-1
4932.YPR063C,16,0.0,0.0,0.0,2,3,-1
4932.YPR011C,16,0.0,0.0,0.0,1,6,-1
4932.YLR001C,16,0.0,0.0,0.0,0,3,-1
4932.YOR285W,16,0.0,0.0,0.0,1,9,-1
4932.YER125W,16,0.0,0.0,0.0,5,100,-1
4932.YGL144C,16,0.0,0.0,0.0,0,13,-1
4932.YIL173W,16,0.0,0.0,0.0,0,3,-1
4932.YGL084C,16,0.0,0.0,0.0,0,5,-1
4932.YFR007W,16,0.0,0.0,0.0,1,6,-1
4932.YJL042W,16,0.0,0.0,0.0,0,3,-1
4932.YLR361C,16,0.0,0.0,0.0,0,4,-1
4932.YPL148C,16,0.0,0.0,0.0,0,3,-1
4932.YPL056C,16,0.0,0.0,0.0,0,5,-1
4932.YOR042W,16,0.0,0.0,0.0,2,18,-1
4932.YOR050C,16,0.0,0.0,0.0,0,3,-1
4932.YMR132C,16,0.0,0.0,0.0,0,3,-1
4932.YGR016W,16,0.0,0.0,0.0,0,3,-1
4932.YOR052C,16,0.0,0.0,0.0,0,3,-1
4932.YLR104W,16,0.0,0.0,0.0,2,3,-1
4932.YEL035C,16,0.0,0.0,0.0,0,6,-1
4932.YLR283W,16,0.0,0.0,0.0,0,6,-1
4932.YLR121C,16,0.0,0.0,0.0,0,3,-1
4932.YNL234W,16,0.0,0.0,0.0,0,7,-1
4932.YML066C,16,0.0,0.0,0.0,0,5,-1
4932.YMR070W,16,0.0,0.0,0.0,1,19,-1
4932.YMR023C,16,0.0,0.0,0.0,1,11,-1
4932.YJR126C,16,0.0,0.0,0.0,0,5,-1
4932.YHR039C,16,0.0,0.0,0.0,0,7,-1
4932.YAL034C,16,0.0,0.0,0.0,0,3,-1
4932.YGL177W,16,0.0,0.0,0.0,0,5,-1
4932.YBL042C,16,0.0,0.0,0.0,0,4,-1
4932.YJR142W,16,0.0,0.0,0.0,0,4,-1
4932.YGL008C,16,0.0,0.0,0.0,4,44,-1
4932.YBR276C,16,0.0,0.0,0.0,0,5,-1
4932.YPL257W-A,16,0.0,0.0,0.0,0,3,-1
4932.YML068W,16,0.0,0.0,0.0,0,7,-1
4932.YER011W,16,0.0,0.0,0.0,0,6,-1
4932.YOL092W,16,0.0,0.0,0.0,0,4,-1
4932.YBR066C,16,0.0,0.0,0.0,0,6,-1
4932.YBR287W,16,0.0,0.0,0.0,1,5,-1
4932.YLL015W,16,0.0,0.0,0.0,0,4,-1
4932.YDR505C,16,0.0,0.0,0.0,1,3,-1
4932.YNL045W,16,0.0,0.0,0.0,0,7,-1
4932.YGL036W,16,0.0,0.0,0.0,1,2,-1
4932.YLL013C,16,0.0,0.0,0.0,6,244,-1
4932.YNL080C,16,0.0,0.0,0.0,0,4,-1
4932.YLR083C,16,0.0,0.0,0.0,0,4,-1
4932.YOR104W,16,0.0,0.0,0.0,0,11,-1
4932.YGL230C,16,0.0,0.0,0.0,0,5,-1
4932.YOL139C,16,0.0,0.0,0.0,3,150,-1
4932.YOL045W,16,0.0,0.0,0.0,0,4,-1
4932.YLR184W,16,0.0,0.0,0.0,0,3,-1
4932.YOR044W,16,0.0,0.0,0.0,0,6,-1
4932.YDR370C,16,0.0,0.0,0.0,0,6,-1
4932.YJR100C,16,0.0,0.0,0.0,0,3,-1
4932.YOR355W,16,0.0,0.0,0.0,1,9,-1
4932.YLR242C,16,0.0,0.0,0.0,0,11,-1
4932.YDR304C,16,0.0,0.0,0.0,0,11,-1
4932.YGL195W,16,0.0,0.0,0.0,3,33,-1
4932.YMR180C,16,0.0,0.0,0.0,0,4,-1
4932.YKR064W,16,0.0,0.0,0.0,0,3,-1
4932.YCR047W-A,16,0.0,0.0,0.0,0,5,-1
4932.YML119W,16,0.0,0.0,0.0,0,7,-1
4932.YBR233W,16,0.0,0.0,0.0,1,4,-1
4932.YMR211W,16,0.0,0.0,0.0,0,3,-1
4932.YDL227C,16,0.0,0.0,0.0,0,3,-1
4932.YIR014W,16,0.0,0.0,0.0,0,4,-1
4932.YJL133C-A,16,0.0,0.0,0.0,0,3,-1
4932.YBR209W,16,0.0,0.0,0.0,0,4,-1
4932.YGR197C,16,0.0,0.0,0.0,0,5,-1
4932.YNL058C,16,0.0,0.0,0.0,1,4,-1
4932.YOR286W,16,0.0,0.0,0.0,1,10,-1
4932.YGR035C,16,0.0,0.0,0.0,0,6,-1
4932.YNL239W,16,0.0,0.0,0.0,1,5,-1
4932.YJL206C,16,0.0,0.0,0.0,0,3,-1
4932.YNL111C,16,0.0,0.0,0.0,1,18,-1
4932.YML094W,16,0.0,0.0,0.0,0,57,-1
4932.YBR290W,16,0.0,0.0,0.0,2,14,-1
4932.YOR242C,16,0.0,0.0,0.0,0,6,-1
4932.YMR136W,16,0.0,0.0,0.0,0,3,-1
4932.YFL034W,16,0.0,0.0,0.0,1,2,-1
4932.YER046W-A,16,0.0,0.0,0.0,0,3,-1
4932.YLR280C,16,0.0,0.0,0.0,0,3,-1
4932.YBR025C,16,0.0,0.0,0.0,0,17,-1
4932.YBL048W,16,0.0,0.0,0.0,0,4,-1
4932.YMR140W,16,0.0,0.0,0.0,2,11,-1
4932.YOR051C,16,0.0,0.0,0.0,1,2,-1
4932.YOR227W,16,0.0,0.0,0.0,0,5,-1
4932.YHR050W,16,0.0,0.0,0.0,1,10,-1
4932.YHL026C,17,0.0,0.0,0.0,0,3,-1
4932.YBR165W,17,0.0,0.0,0.0,0,3,-1
4932.YIL152W,17,0.0,0.0,0.0,2,6,-1
4932.YLR195C,17,0.0,0.0,0.0,1,12,-1
4932.YKL044W,17,0.0,0.0,0.0,1,3,-1
4932.YGR037C,17,0.0,0.0,0.0,2,15,-1
4932.YNL199C,17,0.0,0.0,0.0,0,3,-1
4932.YPL052W,17,0.0,0.0,0.0,1,4,-1
4932.YJR011C,17,0.0,0.0,0.0,0,3,-1
4932.YJL059W,17,0.0,0.0,0.0,2,12,-1
4932.YKL050C,17,0.0,0.0,0.0,0,5,-1
4932.YER115C,17,0.0,0.0,0.0,0,3,-1
4932.YDR033W,17,0.0,0.0,0.0,1,3,-1
4932.YGR049W,17,0.0,0.0,0.0,1,2,-1
4932.YOR077W,17,0.0,0.0,0.0,0,3,-1
4932.YDR246W-A,17,0.0,0.0,0.0,0,7,-1
4932.YLR297W,17,0.0,0.0,0.0,0,5,-1
4932.YEL009C,17,0.0,0.0,0.0,4,113,-1
4932.YDR061W,17,0.0,0.0,0.0,1,32,-1
4932.YOR314W,17,0.0,0.0,0.0,0,3,-1
4932.YNL181W,17,0.0,0.0,0.0,0,11,-1
4932.YCR061W,17,0.0,0.0,0.0,2,1,-1
4932.YIL154C,17,0.0,0.0,0.0,1,6,-1
4932.YPL189W,17,0.0,0.0,0.0,1,2,-1
4932.YDR336W,17,0.0,0.0,0.0,1,2,-1
4932.YJR112W-A,17,0.0,0.0,0.0,1,3,-1
4932.YNL311C,17,0.0,0.0,0.0,0,4,-1
4932.YGR026W,17,0.0,0.0,0.0,0,3,-1
4932.YJL118W,17,0.0,0.0,0.0,0,3,-1
4932.YGR273C,17,0.0,0.0,0.0,0,6,-1
4932.YGR190C,17,1.0,0.0,0.5,1,0,-1
4932.YCR090C,17,0.0,0.0,0.0,0,7,-1
4932.YNL249C,17,0.0,0.0,0.0,0,7,-1
4932.YGR162W,17,0.0,0.0,0.0,1,157,-1
4932.YDR522C,17,0.0,0.0,0.0,1,3,-1
4932.YER049W,17,0.0,0.0,0.0,3,10,-1
4932.YGL051W,17,0.0,0.0,0.0,1,3,-1
4932.YAL017W,17,0.0,0.0,0.0,0,7,-1
4932.YLR124W,17,0.0,0.0,0.0,0,5,-1
4932.YOR247W,17,0.0,0.0,0.0,0,8,-1
4932.YDR509W,17,0.0,0.0,0.0,0,4,-1
4932.YCL057W,17,0.0,0.0,0.0,2,2,-1
4932.YOR246C,17,0.0,0.0,0.0,0,9,-1
4932.YGR269W,17,0.0,0.0,0.0,0,7,-1
4932.YNR021W,17,0.0,0.0,0.0,0,7,-1
4932.YPR083W,17,0.0,0.0,0.0,0,5,-1
4932.YJL146W,17,0.0,0.0,0.0,1,2,-1
4932.YMR130W,17,0.0,0.0,0.0,1,2,-1
4932.YER140W,17,0.0,0.0,0.0,2,3,-1
4932.YNR028W,17,0.0,0.0,0.0,0,6,-1
4932.YGR210C,17,0.0,0.0,0.0,0,3,-1
4932.YCL007C,17,0.0,0.0,0.0,1,3,-1
4932.YFL010C,17,0.0,0.0,0.0,0,4,-1
4932.YBR067C,17,0.0,0.0,0.0,0,3,-1
4932.YCR069W,17,0.0,0.0,0.0,0,5,-1
4932.YLR419W,17,0.0,0.0,0.0,0,17,-1
4932.YML089C,17,0.0,0.0,0.0,0,3,-1
4932.YDR274C,17,0.0,0.0,0.0,0,3,-1
4932.YER177W,17,0.0,0.0,0.0,2,56,-1
4932.YDL046W,17,0.0,0.0,0.0,0,4,-1
4932.YFR009W,17,0.0,0.0,0.0,3,5,-1
4932.YLR064W,17,0.0,0.0,0.0,1,3,-1
4932.YFR057W,17,0.0,0.0,0.0,0,5,-1
4932.YNL255C,17,0.0,0.0,0.0,0,32,-1
4932.YIR016W,17,0.0,0.0,0.0,0,4,-1
4932.YOR032C,17,0.0,0.0,0.0,1,14,-1
4932.YML096W,17,0.0,0.0,0.0,0,3,-1
4932.YDR133C,17,0.0,0.0,0.0,0,4,-1
4932.YHR159W,17,0.0,0.0,0.0,0,3,-1
4932.YOL160W,17,0.0,0.0,0.0,0,3,-1
4932.YOL020W,17,0.0,0.0,0.0,2,6,-1
4932.YNR066C,17,0.0,0.0,0.0,0,3,-1
4932.YPR063C,17,0.0,0.0,0.0,2,3,-1
4932.YPR011C,17,0.0,0.0,0.0,1,6,-1
4932.YLR001C,17,0.0,0.0,0.0,0,3,-1
4932.YOR285W,17,0.0,0.0,0.0,1,9,-1
4932.YER125W,17,0.0,0.0,0.0,5,100,-1
4932.YGL144C,17,0.0,0.0,0.0,0,13,-1
4932.YIL173W,17,0.0,0.0,0.0,0,3,-1
4932.YGL084C,17,0.0,0.0,0.0,0,5,-1
4932.YFR007W,17,0.0,0.0,0.0,1,6,-1
4932.YLR302C,17,1.0,0.0,0.5,1,0,-1
4932.YJL042W,17,0.0,0.0,0.0,0,3,-1
4932.YLR361C,17,0.0,0.0,0.0,0,4,-1
4932.YPL148C,17,0.0,0.0,0.0,0,3,-1
4932.YPL056C,17,0.0,0.0,0.0,0,5,-1
4932.YOR042W,17,0.0,0.0,0.0,2,18,-1
4932.YOR050C,17,0.0,0.0,0.0,0,3,-1
4932.YMR132C,17,0.0,0.0,0.0,0,3,-1
4932.YGR016W,17,0.0,0.0,0.0,0,3,-1
4932.YOR052C,17,0.0,0.0,0.0,0,3,-1
4932.YLR104W,17,0.0,0.0,0.0,2,3,-1
4932.YEL035C,17,0.0,0.0,0.0,0,6,-1
4932.YLR283W,17,0.0,0.0,0.0,0,6,-1
4932.YLR121C,17,0.0,0.0,0.0,0,3,-1
4932.YNL234W,17,0.0,0.0,0.0,0,7,-1
4932.YML066C,17,0.0,0.0,0.0,0,5,-1
4932.YMR070W,17,0.0,0.0,0.0,1,19,-1
4932.YMR023C,17,0.0,0.0,0.0,1,11,-1
4932.YJR126C,17,0.0,0.0,0.0,0,5,-1
4932.YHR039C,17,0.0,0.0,0.0,0,7,-1
4932.YAL034C,17,0.0,0.0,0.0,0,3,-1
4932.YGL177W,17,0.0,0.0,0.0,0,5,-1
4932.YBL042C,17,0.0,0.0,0.0,0,4,-1
4932.YJR142W,17,0.0,0.0,0.0,0,4,-1
4932.YGL008C,17,0.0,0.0,0.0,4,44,-1
4932.YBR276C,17,0.0,0.0,0.0,0,5,-1
4932.YPL257W-A,17,0.0,0.0,0.0,0,3,-1
4932.YML068W,17,0.0,0.0,0.0,0,7,-1
4932.YER011W,17,0.0,0.0,0.0,0,6,-1
4932.YOL092W,17,0.0,0.0,0.0,0,4,-1
4932.YBR066C,17,0.0,0.0,0.0,0,6,-1
4932.YBR287W,17,0.0,0.0,0.0,1,5,-1
4932.YLL015W,17,0.0,0.0,0.0,0,4,-1
4932.YDR505C,17,0.0,0.0,0.0,1,3,-1
4932.YNL045W,17,0.0,0.0,0.0,0,7,-1
4932.YGL036W,17,0.0,0.0,0.0,1,2,-1
4932.YLL013C,17,0.0,0.0,0.0,6,244,-1
4932.YNL080C,17,0.0,0.0,0.0,0,4,-1
4932.YLR083C,17,0.0,0.0,0.0,0,4,-1
4932.YOR104W,17,0.0,0.0,0.0,0,11,-1
4932.YGL230C,17,0.0,0.0,0.0,0,5,-1
4932.YOL139C,17,0.0,0.0,0.0,3,150,-1
4932.YOL045W,17,0.0,0.0,0.0,0,4,-1
4932.YLR184W,17,0.0,0.0,0.0,0,3,-1
4932.YOR044W,17,0.0,0.0,0.0,0,6,-1
4932.YDR370C,17,0.0,0.0,0.0,0,6,-1
4932.YJR100C,17,0.0,0.0,0.0,0,3,-1
4932.YOR355W,17,0.0,0.0,0.0,1,9,-1
4932.YLR242C,17,0.0,0.0,0.0,0,11,-1
4932.YDR304C,17,0.0,0.0,0.0,0,11,-1
4932.YGL195W,17,0.0,0.0,0.0,3,33,-1
4932.YMR180C,17,0.0,0.0,0.0,0,4,-1
4932.YKR064W,17,0.0,0.0,0.0,0,3,-1
4932.YCR047W-A,17,0.0,0.0,0.0,0,5,-1
4932.YML119W,17,0.0,0.0,0.0,0,7,-1
4932.YBR233W,17,0.0,0.0,0.0,1,4,-1
4932.YMR211W,17,0.0,0.0,0.0,0,3,-1
4932.YDL227C,17,0.0,0.0,0.0,0,3,-1
4932.YIR014W,17,0.0,0.0,0.0,0,4,-1
4932.YJL133C-A,17,0.0,0.0,0.0,0,3,-1
4932.YBR209W,17,0.0,0.0,0.0,0,4,-1
4932.YGR197C,17,0.0,0.0,0.0,0,5,-1
4932.YNL058C,17,0.0,0.0,0.0,1,4,-1
4932.YOR286W,17,0.0,0.0,0.0,1,10,-1
4932.YGR035C,17,0.0,0.0,0.0,0,6,-1
4932.YNL239W,17,0.0,0.0,0.0,1,5,-1
4932.YJL206C,17,0.0,0.0,0.0,0,3,-1
4932.YNL111C,17,0.0,0.0,0.0,1,18,-1
4932.YML094W,17,0.0,0.0,0.0,0,57,-1
4932.YBR290W,17,0.0,0.0,0.0,2,14,-1
4932.YOR242C,17,0.0,0.0,0.0,0,6,-1
4932.YMR136W,17,0.0,0.0,0.0,0,3,-1
4932.YFL034W,17,0.0,0.0,0.0,1,2,-1
4932.YER046W-A,17,0.0,0.0,0.0,0,3,-1
4932.YLR280C,17,0.0,0.0,0.0,0,3,-1
4932.YBR025C,17,0.0,0.0,0.0,0,17,-1
4932.YBL048W,17,0.0,0.0,0.0,0,4,-1
4932.YMR140W,17,0.0,0.0,0.0,2,11,-1
4932.YOR051C,17,0.0,0.0,0.0,1,2,-1
4932.YOR227W,17,0.0,0.0,0.0,0,5,-1
4932.YHR050W,17,0.0,0.0,0.0,1,10,-1
4932.YHL026C,18,0.0,0.0,0.0,0,3,-1
